,x,y,label,state
25233,-1.584114525778612,-4.441436289140312,7,CA
25248,2.0716953447110535,-4.0117698293540505,4,AR
25252,-3.21855608830837,2.026286309992306,5,AR
25261,6.7422010603554785,2.6671086962317525,3,AR
25276,-8.547264464841163,-0.919838885398774,7,NC
25277,-1.5491497084907184,-2.028787300771727,4,CA
25292,8.41963860108539,-6.233126207219349,4,CA
25309,-0.027024707255774598,1.733825556906875,0,CA
25312,8.004073821192808,11.949847594768013,2,CA
25313,0.1824391669953036,-2.0439027502159353,1,CA
25321,-3.6872353958485506,0.8441207436290342,0,NM
25325,-5.793693037493178,1.176340476426645,1,CA
25326,-5.365094701632814,0.7679318816581613,7,CA
25333,-0.5015348315472288,-0.10063759969648359,0,CA
25358,11.893249852959768,-7.343641176954225,4,CA
25361,4.809390405912259,-4.257998791825215,4,CA
25362,1.4578111086140966,-4.340390378166246,7,CA
25371,1.33983244086322,-1.5164223852619763,4,NC
25373,4.720830750361265,0.4015819307068124,3,CA
25380,0.18505357960102342,-3.6356645341395835,4,CA
25384,5.355348385255595,-1.1461789112562355,3,CA
25388,-1.4226918251509921,-4.711643506948342,7,CA
25390,2.013133106171915,-3.3412476180659714,0,NV
25393,-3.578618545257521,-0.8284395806322292,6,CA
25405,-13.47523070960687,0.764817142771857,7,CA
25409,2.7365827450118463,-3.0459778975993848,0,NM
25415,-4.867865975134267,1.2882713078395762,5,AR
25416,-8.224106948993851,1.6035832058268404,4,CA
25417,-3.185290558593892,-1.7447433477674161,1,CA
25428,-4.1460656165243375,-3.455062508794867,7,CA
25429,6.772004256017952,-6.6763796078938675,7,CA
25438,-1.7472938715255928,1.022305891426585,3,CA
25448,-10.537822758921575,-0.04473635477622969,7,CA
25450,0.07901421752156877,0.44941124824093304,7,CA
25468,-8.832081718524057,3.6644290229415772,0,CA
25469,-1.389519743205421,3.760313840222691,0,AR
25488,-1.8786989363704067,0.21186938515116155,0,CA
25489,-5.067037725700201,2.061777363250669,7,CA
25530,0.4014293280061109,-2.5545777445101225,1,CA
25531,0.6829785156231812,-4.517711864336157,7,NC
25536,0.539393514942688,-3.847357254023995,0,CA
25539,0.18752299645429255,-2.987123597857612,5,CA
25541,0.5156552869767758,-3.505081262532524,7,NC
25551,-4.824205249682982,2.72017408145747,3,CA
25556,-1.2619290778760677,1.5403878645960736,3,CA
25562,-1.7817786021288253,0.5351570801231942,3,CA
25570,-5.026562679953084,-2.5038832033042957,7,CA
25573,7.311457088886612,-5.401231489620149,4,NM
25574,0.8064406604900791,3.059160616903065,7,NV
25575,8.161706219658816,-6.634570652393735,4,CA
25576,-4.723786340758732,2.4466738228497795,3,CA
25584,3.329393133967599,1.1851958007249954,3,NC
25594,-6.304106105200888,-1.9386544162069228,7,CA
25605,7.114365585055689,9.467940312400216,2,CA
25610,-3.9399655182805335,-0.804886251677791,5,CA
25612,-3.2466341782295562,-2.3339025949034693,7,CA
25617,-3.48859370610867,3.895663046086881,3,CA
25619,4.291281976794907,6.115537591082421,3,NC
25622,-0.6573456277161994,-4.122151173234041,0,CA
25623,4.982925467035455,-5.8967913870166,7,CA
25630,-7.42538859729794,3.7914289930332807,5,CA
25633,7.542940783370129,-5.711591461552103,5,CA
25646,5.30636504983764,-6.124892321331266,4,NC
25651,-4.670465823364751,-2.7990522793210393,7,NC
25652,1.189836367206623,-3.617011418111806,4,CA
25658,3.658363396850632,-4.998070972918969,4,CA
25666,5.4893908605490385,-2.9549898125612257,4,CA
25669,0.2811367475645322,1.3815715594661215,3,CA
25686,-3.6492397124079146,3.0120431117766406,3,NC
25690,4.137258930844314,-4.862327026819724,5,CA
25694,3.6813257164518203,-2.3292194725350046,4,CA
25704,3.767727635544857,-4.898523605686117,0,CA
25711,0.6099148872641275,2.7275472738497633,3,CA
25727,-2.182611578014053,-1.1020207276893565,1,CA
25733,7.2672208033606,-5.838585764054621,4,CA
25736,-0.6892428491484497,-2.275978511353489,0,CA
25739,-12.636766391616796,4.277886682004015,1,CA
25747,-3.7616137930950675,-1.085557368609359,0,NC
25763,-4.684339650656106,-2.417388906361738,7,CA
25765,9.185766434559397,1.73053341847942,3,CA
25767,-4.962446044753629,-1.828138260452319,7,CA
25775,20.898722216330572,-10.685398823430784,4,NC
25779,-4.034898354142103,2.2904630588495642,7,CA
25791,-8.309483318138644,2.0575751264502857,1,AR
25801,-8.927171412726937,1.413294409139383,1,CA
25804,9.921540962559513,-1.533990471083974,0,NC
25805,-4.473470195290894,-0.1611896237903036,1,CA
25808,-6.056659334206693,-2.4080786269423524,7,CA
25811,6.293278053051701,-2.4061185584122624,3,CA
25823,5.484233535165398,5.010308362287597,5,CA
25827,-0.6555634919724497,-2.8080102017650765,1,CA
25828,3.2263061897328336,1.621418233734846,3,CA
25831,6.189986306018779,-4.0316334128032585,1,CA
25832,10.711142322947584,0.9585548975739581,3,NV
25834,7.820697843669065,-5.145121171337528,0,CA
25836,8.151723182400096,-5.688105178457172,4,NM
25840,-3.7908931219801123,-4.124625351164245,7,NM
25843,0.09801150132959865,1.9636872569995842,3,AR
25850,-1.5433321213644344,-2.0754089419891755,0,CA
25862,-9.084583241568238,1.9564313716267556,1,CA
25865,1.6724676295690732,-3.689558804121456,4,CA
25869,7.087866927332262,-5.890277087354569,4,NM
25872,10.135241194427397,5.026080833381436,2,CA
25874,4.410239337134131,-4.514853940851944,4,CA
25875,-2.371174924205185,-2.44904030868585,5,CA
25886,4.856043443244879,-4.724703502973377,4,CA
25904,-5.954104616528538,-2.372501740153337,7,NC
25908,-10.509169958527442,4.508432260342594,7,CA
25918,9.546858383201346,-6.492120560533643,4,CA
25920,-8.648172630345359,0.01612286326642417,7,CA
25921,-1.77855850234435,-0.7172285264403885,1,CA
25924,-3.7719542268868125,-1.582676605859704,4,CA
25927,-3.581758648707625,1.925988685554341,1,AR
25932,-2.24710617844873,4.1431662431209855,3,CA
25933,2.244726877723404,-2.2275728599320854,1,CA
25935,2.464126476704444,-4.806358709658862,7,CA
25938,9.590900801612873,-6.361917215632558,4,CA
25940,3.66818627377448,-4.353778475553975,4,CA
25941,5.953220250046399,-2.409920562994585,5,CA
25943,7.237432220087544,-4.430175231585759,4,CA
25955,-11.339675075833432,4.132238917931778,7,CA
25960,-2.0542820668323136,2.938484781136512,3,NC
25962,6.475164610772202,-5.847725580935685,4,CA
25963,3.738577239039468,-1.9386992009356578,4,CA
25965,-12.572717972447002,2.5673052622358377,7,CA
25969,-11.057110652603626,1.176262623119261,7,AR
25970,0.5842834506887501,7.601367439257764,3,CA
25982,9.754360997418674,-7.268253557471213,0,CA
25986,5.682277435428968,-4.883632370505313,4,CA
25988,-7.877837198899464,0.1855180305626367,0,CA
25990,-2.506179081759677,-0.9357676620667904,5,CA
25993,5.057209240013946,-6.6146934744713,7,CA
25994,6.590084387419552,-2.9669062509772792,4,NM
25996,-1.9438598600020107,-2.7854606886739766,4,NM
25998,0.802598633659159,0.3028443909518275,5,CA
26007,4.646473501928491,0.1977002430345596,3,NV
26014,2.9685830771490704,-5.243764705863379,7,CA
26020,-1.1222115999653135,-2.0085677624388394,7,CA
26024,-4.178871953059174,-2.253301679829081,7,CA
26043,-0.1160955858434093,-1.1606490185583862,1,CA
26045,-3.3827841701331995,-2.643244838439725,7,CA
26049,2.925576124369943,-4.22188916976511,4,CA
26050,3.9904178964892836,-4.993007989268412,4,NC
26057,-4.829882538510575,-0.6621505980930706,4,CA
26061,6.574202002715175,-4.717611840103634,4,NC
26069,3.65100868531582,-5.83946330877621,7,AR
26073,-5.7706466483841785,0.3101057771824353,1,CA
26076,-8.182725295703714,-0.36680232679049346,7,CA
26089,-3.9382486441505926,-1.3466746727827237,5,AR
26091,-4.417545220502622,1.3466532323339164,3,NV
26102,-6.182433744454291,8.074107478361693,3,CA
26103,-4.429119694424715,-1.55072227678283,7,CA
26106,2.25332537470327,2.7250618920899443,3,CA
26110,2.2771524297477055,-3.356229178350876,7,CA
26120,-14.026278068539645,2.3834666170181507,1,CA
26141,3.7888696807997073,-4.58233815914942,4,NC
26151,-2.371774533499062,-0.7406879778817649,7,NM
26159,2.823539972635803,-3.6783048486983176,1,CA
26160,2.4347600664602145,-3.8937218109988083,0,CA
26161,8.13119501470456,-5.564823255477193,0,CA
26162,0.9568863668782754,-3.330076109139855,4,CA
26165,-14.232164073152406,6.306542606928248,7,CA
26174,3.5010560602005265,-3.4743784337265615,1,NV
26179,-5.538747345545482,-2.704573911205819,7,CA
26203,1.5811094234192575,-3.8328877088233475,7,CA
26207,-0.14601305667266487,-4.083732182802624,0,CA
26208,4.671244229863514,-4.20614758477672,4,NC
26219,4.340155705988665,-4.22633990096751,4,CA
26237,-8.868330564464058,1.5410308982000827,1,CA
26238,17.14600639337025,7.101633509745658,2,CA
26239,0.5311928838607507,-2.2828132512050434,4,CA
26241,3.5050826538112836,-4.907535550708736,4,CA
26242,2.406595361888271,-5.731527868788276,7,NM
26253,2.8935146859441154,-4.815000890156142,4,CA
26254,-3.0301448296367597,-2.9069564872037623,4,NC
26257,1.5684507948916022,-3.8627930679314,5,CA
26258,-0.6291965708598772,-0.06759893242467727,1,CA
26264,-6.010000784070498,2.3111034157664325,7,CA
26265,-5.848097955866448,-0.5968411196678622,1,CA
26266,-12.463417361866968,1.2105007197260396,5,CA
26271,-0.10954086846829314,-2.78199997405374,5,CA
26273,0.3991311800958167,-3.501503638128844,7,CA
26277,-8.928715669459628,2.648639665521344,7,CA
26279,4.892137596751485,-4.232285782407213,4,CA
26285,-6.7225687321577015,-1.7009196806540232,7,CA
26294,-2.5059708025576133,-2.6289503557740996,4,CA
26304,-13.001676132225167,5.298825260617631,1,CA
26306,2.205081785878965,-3.258205164322489,4,CA
26307,-6.484088792971128,0.7464802378275656,7,CA
26308,-6.580658578256386,-0.09477880622118602,7,NM
26309,-1.6711654763423465,-1.647205494684166,1,CA
26310,-4.400119504294992,0.1540847262168703,1,CA
26311,0.21979117267721474,-3.9399897473578527,7,CA
26312,1.3847607571918215,-3.7099939835546736,4,CA
26313,4.705968437041883,-4.5132514124302965,4,CA
26314,-4.722007294762943,0.20874649004044113,1,CA
26316,9.443875999819179,-3.141475855500845,0,CA
26323,2.908584232271152,-3.2861097340807257,1,CA
26330,-5.02167171476149,1.506374896009069,5,CA
26338,0.6082685613993076,-3.461783402447197,7,CA
26339,3.112909465457285,-4.01162494905693,0,CA
26348,10.02291360091881,-6.371882862535653,4,AR
26350,-7.131673380356662,-0.8604989400131579,7,CA
26353,-11.35104348717917,-0.010198872630898121,7,CA
26354,4.192758406798615,-5.003905024620472,4,CA
26356,1.6355283176521416,-2.1332795140171736,1,CA
26359,-11.042280785960852,0.6755019245663247,7,CA
26367,10.466581922947938,-6.411600259442547,4,CA
26372,4.557082870567391,-4.391723368989447,4,CA
26373,-2.0915965946142916,1.0002804837415344,3,NV
26374,2.9124041083878556,-3.870356493111142,4,CA
26375,-0.691812495984308,-1.4334500957187102,1,CA
26385,0.44143523456827743,-4.048225831189076,4,CA
26386,-2.647730251598738,-1.243887123314087,4,CA
26388,-0.5324836582279483,1.278379014539423,3,CA
26398,-3.1151664281344584,-1.4800880314713836,4,CA
26401,-9.779681918677111,1.3470321095109594,1,NV
26402,5.152139555822277,-5.689732043727473,0,NM
26405,-5.391416052237529,0.7361733703705255,0,CA
26408,4.086157259953008,-1.2794588153322095,3,CA
26409,2.8877732190313843,1.140828686625693,3,CA
26413,2.466322968374213,-4.170746754772242,4,NC
26415,-5.730174648124176,3.166223161918792,3,AR
26417,-6.205233408885847,-1.156799977503878,7,CA
26420,2.9446193213551672,-4.924361130174431,7,NM
26421,-7.560419678726676,0.4082585475727917,5,CA
26429,13.875781859368036,-8.316085831603482,4,CA
26431,-2.5354249811942977,-2.974978367242283,0,NC
26433,-4.23954202678948,0.49416646157487937,1,CA
26436,2.9783127061110357,-4.627467077481801,7,CA
26438,-3.558141027740191,-0.7771411270869936,1,CA
26440,-2.6860577856493153,-2.045390573181546,4,CA
26445,-0.1696992543294121,-2.157851064845622,0,CA
26450,7.814788666380855,-0.08081991995939729,3,CA
26466,-1.936149703140416,-3.4931861398315966,4,CA
26469,6.020340783226858,-5.686695637623349,0,NV
26473,-3.1341820753579186,3.6434365372424393,3,AR
26475,-1.260450319834319,1.7666973387000222,3,CA
26476,-2.0808338396004404,0.7734738566994783,4,NV
26479,-12.83367317519467,4.9305698530952995,1,CA
26480,0.5311976702061062,0.19415454179591798,3,CA
26482,-1.0171612031395387,-1.1728776479541503,1,NC
26483,0.671616372767018,5.4873559526445765,3,CA
26491,-7.742372292780904,-0.5902735259951785,7,NV
26493,10.806529239364117,-7.451572343432099,7,CA
26496,2.1932390877094687,5.110956525965565,0,CA
26497,-8.356479563118125,1.6518305205869166,6,NV
26501,-7.62926457839557,2.938093769139277,1,CA
26508,9.877880557613826,-2.108482512102092,3,NC
26510,7.097417031055277,-5.988401485597462,4,NC
26517,3.2191343941635537,2.010189232707044,3,NC
26537,5.221444902070756,-0.7236320070424546,3,CA
26548,1.2161871290849982,-2.458059225434183,4,CA
26550,11.971205678800688,-6.767132509828421,4,NM
26572,-1.1139145689679555,-2.550469155984414,7,CA
26573,-6.722972311218606,-0.7174600435154945,5,CA
26575,-2.520077596933933,0.0502382880517825,1,NC
26587,-3.412548820602532,3.989945012957409,3,CA
26592,0.00972303332339776,-3.6061224036717894,7,CA
26594,0.5499542974910251,3.236854404263994,3,CA
26600,-0.16249494773139142,-2.565104517010955,4,CA
26605,-0.615479359217443,-1.6531059044869192,1,CA
26610,1.3879615273303372,-4.098183686784227,7,CA
26611,0.7831283893844901,-2.096981334218911,1,CA
26612,1.0577908405249898,-3.178859503561292,4,NV
26613,-4.731898603200931,-1.3131821526087049,7,CA
26620,-5.5164944630930455,2.4549840813710593,7,CA
26623,4.626461128873327,11.053824148881494,2,CA
26629,13.157385583013983,-8.344930335377365,4,CA
26632,-9.617811959198802,1.9992012177739573,6,NM
26634,2.761551066386933,-2.5949958009811254,0,CA
26637,0.1836300556858355,-3.9438620486482066,4,CA
26644,11.374470156849005,-7.652642372072726,4,CA
26659,-1.9102144094035427,1.7455783374401672,0,NM
26660,2.1755682629060473,-2.049569585331619,4,NV
26662,9.388293425811007,-1.3742797426506803,3,CA
26666,-13.795783005640091,1.8359347704586646,7,CA
26673,-3.452671768467196,0.5684118285548831,1,CA
26683,-11.709407892661304,1.6687578974325012,0,CA
26688,-5.527509931307418,2.6795851386333656,4,NV
26689,2.8957232450757004,0.691061601911669,6,CA
26693,0.23499490987107227,-1.239262056218936,4,NC
26700,-7.7789438441835355,4.363852388425858,1,AR
26711,-7.333472092064842,3.3196840326981927,1,CA
26712,-16.134376095831716,3.475811209092187,1,NV
26723,-9.143221135428744,1.8743211728419293,1,AR
26734,-2.098915484454293,-1.3861775228326234,1,CA
26736,-0.7269722704297418,-2.307184440347474,5,CA
26737,0.5926876878039364,-1.5527431224730226,7,CA
26747,-7.678444555565774,-0.10356232573855519,1,AR
26752,-8.427468858059392,2.2331779969286134,5,NC
26753,0.08934411670069715,-4.216062483756629,7,CA
26755,-8.327342496524851,1.4953830282874565,4,AR
26757,-7.921311642647415,0.904957774387235,1,CA
26760,-3.2774472658545277,-3.481010267734849,7,NC
26763,-9.814432954778555,0.48873607149173903,6,NM
26776,-6.01488515780632,-0.07550091156324179,0,CA
26791,-9.73665862523439,2.5459940412350495,4,NV
26792,2.9155043945181744,0.35186674331216256,3,CA
26796,-0.2794692934715163,0.8729700593473929,3,CA
26798,-2.451656750168667,1.9122510027564334,4,NV
26810,12.523856232604494,11.818066233005192,2,CA
26834,-7.5612447265614,-0.8206137455255748,7,CA
26835,4.754336978535762,-6.120913608902358,7,CA
26837,0.6619542263235388,-2.312071534179274,1,NV
26845,2.0649729936977197,-0.14414019776368617,3,CA
26868,18.56043704080015,-9.948671055944077,4,NC
26872,6.080473702934399,-0.185348101435593,3,CA
26875,2.089224204920274,-4.357272007956969,0,NV
26881,0.5578107621810163,-2.908797087049885,5,NV
26891,-2.6444358570222515,-0.8434120563288399,6,CA
26898,1.6797690529120606,-3.653440935712095,4,CA
26910,0.041677249230257514,-2.0100645924692477,4,CA
26912,2.8454877942733052,-4.004769794012465,4,CA
26917,-1.748905038650135,-3.212180529067152,7,CA
26922,-3.4579094792970357,0.6761941182230596,5,CA
26925,0.08428460885795336,-4.697122896402162,7,CA
26934,0.5312129362447767,-3.0109043672403613,0,NC
26938,-8.514267941668702,-0.17870896772341885,4,CA
26944,-3.432283263483303,6.325801142748031,3,CA
26946,1.2069987912665747,-5.751461535072123,7,CA
26947,-9.06550391051188,0.48053184380372693,1,AR
26955,-0.061657513365999256,-3.9554323788499537,7,AR
26958,-1.6392930568988262,-1.934629587047502,5,CA
26960,-5.287796530091184,-3.0202309246175485,7,CA
26963,0.542222221574981,-1.5869221890489977,4,NC
26966,7.809810508691839,2.115918750531814,3,NV
26969,13.38924462620743,-1.4975911123459082,3,NM
26972,-5.653441769833036,3.6096648583936317,3,CA
26974,1.9892355860598805,9.301024323148075,2,CA
26981,-1.8067235813827418,-2.439267258107216,4,CA
26983,-8.020335747997045,2.9318104271268726,1,CA
26986,0.11498953099592013,0.7143924952507749,0,CA
27001,-2.431818342004145,2.601691230970805,3,CA
27005,1.5960466517438512,-1.7938201905094926,0,CA
27014,1.1086336446285154,-3.40111858721274,0,CA
27037,10.790193294603826,-6.8700037846781825,4,CA
27038,-5.880851667206102,2.701501699792558,1,CA
27040,-5.282730781280377,2.2279915030146262,1,CA
27045,0.7708497707805865,-2.220093276938089,4,NC
27074,-4.84084189842947,-1.557959218577305,6,CA
27077,6.687537858632614,2.0481458889545934,3,NC
27099,7.45421475884124,-5.992984475560828,4,CA
27101,-3.0444720899166136,0.12384875786749033,7,CA
27107,-9.467469733243261,0.6457137793746176,0,CA
27115,11.643858673809039,0.9405879811335619,3,CA
27119,7.02773078957963,-3.0807553733737505,0,NC
27122,3.989388481730556,-4.8482696037007535,4,CA
27131,-0.2337248104098559,-2.138052441108489,4,NC
27138,-3.3997457342393957,0.19686836917303138,3,CA
27141,-5.454127268430998,2.7121365156257626,5,NM
27151,20.898722216330572,-10.685398823430784,4,NM
27153,1.656108938882545,-3.141756090365435,4,CA
27156,4.810444838876925,-0.7861513712857613,3,NV
27160,-0.4789077422057746,-4.030401093205889,7,CA
27162,-4.441433068676585,-2.434579687798479,7,CA
27166,-2.2942707109861864,-4.266199989526566,7,CA
27177,-5.54691980555267,-1.3660490490193844,6,CA
27182,-1.057061203518434,-3.358973929721099,7,CA
27183,-6.570236020837046,-1.90423634544526,7,CA
27193,-4.353636679233884,-0.8626789638188104,1,CA
27198,1.1202961849330675,-3.6752855081176685,4,CA
27206,-3.157745612118207,-3.8178424964628124,7,CA
27208,2.81884399808873,-3.1695782973568525,4,NM
27212,-3.1638880117543255,2.3420674892857947,5,CA
27217,-2.218073637282397,-1.7625868695370972,1,CA
27220,-2.188669877161629,-2.7366439479563884,7,CA
27221,3.3877605777914446,-5.624771954595125,6,CA
27222,-0.3808083557729176,-2.8762981815369413,5,CA
27225,-7.255874822812909,-1.7026091353601014,7,NC
27227,1.9185537551472827,-4.953547390001388,7,NC
27229,3.0957784918350066,-1.6664529855989403,4,CA
27235,-6.539213825601176,-0.7087602460278221,4,CA
27237,-5.623041964300322,2.8407010723694035,4,CA
27250,4.439430038105243,-5.298742957309619,4,CA
27261,1.0422733735985252,-3.8212579378347775,7,NM
27267,0.7956759131632695,-4.394392199366792,7,CA
27269,-10.597945534332315,0.4790994418256366,0,AR
27274,4.401107105476102,-5.574470565315103,4,NM
27276,4.631699888485963,5.539136613100284,0,CA
